18.8963,11.6989,8.46723,8.06345,9.00911
8.97522,8.14907,12.7325,17.6976,12.6295
8.11881,17.1447,27.8083,35.7592,20.9184
1.66509,0.895833,1.10718,3.41621,4.30808
5.46626,5.01402,5.86057,11.4182,15.3716
10.4177,33.7643,33.0117,38.0714,40.7839
1.63952,0.423706,0.147691,0.0551249,0.250801
8.02271,8.47722,15.5866,28.4406,18.8544
8.02271,8.47722,15.5866,28.4406,18.8544
0,0,0,0,0
17.6093,13.5119,10.5583,6.73096,9.41678
18.4554,45.3027,72.8602,84.7791,73.135
44.175,41.9454,41.3811,58.3159,72.4475
94.9884,78.4712,55.4823,50.214,85.7957
77.5285,69.0986,57.7164,67.5399,73.9295
21.7345,120.066,263.264,347.371,110.212
35.1516,31.6471,27.6073,24.2548,27.3397
1.98061,2.54568,2.04941,1.66521,2.16497
1.98061,2.54568,2.04941,1.66521,2.16497
0,0,0,0,0
10.4127,8.70641,11.3628,19.1538,13.0439
19.2003,15.0141,17.3102,27.5236,29.7903
40.1458,64.448,94.1613,132.076,127.89
21.3392,19.107,12.625,15.5188,24.7585
3.10001,2.35976,1.85944,0.852984,1.10328
95.9236,88.5769,105.265,116.623,104.535
12.7651,17.2445,22.5458,29.3426,20.5774
54.9076,40.4686,37.1704,69.7319,111.151
17.509,7.34995,4.99181,27.0299,32.2846
15.809,9.76536,7.29283,10.9515,23.7094
3.90495,1.00123,0.867847,3.73875,5.86818
16.6456,19.5895,54.6921,101.241,114.674
0,0,0,0,0
77.7659,67.0243,61.3636,64.3227,64.0371
37.238,158.086,294.473,280.123,95.1034
0.968134,1.34884,0.84365,0.403591,0.999394
0.968134,1.34884,0.84365,0.403591,0.999394
9.8462,5.45692,6.21333,11.1184,11.5225
5.51715,3.56368,2.40449,1.0035,1.16937
2.15618,0.979697,0.643317,0.415719,0.245382
88.043,91.4608,80.4618,83.4248,85.9489
0,0,0,0,0
7.63054,2.95749,1.31222,5.30903,10.2159
0.4907,0.259332,0.178805,0.433297,0.630869
0.315364,0.0634391,0.01458,0.141327,0.325336
0.483386,0.0585255,0.00885924,0.335312,0.614486
48.9989,151.689,221.048,162.557,60.7974
8.95964,6.67248,3.365,3.76693,4.86616
8.95964,6.67248,3.365,3.76693,4.86616
8.69331,11.2627,10.1455,8.08289,5.56617
15.5773,27.4716,41.6573,27.774,11.8917
19.2567,15.4672,8.89165,7.9198,14.2961
57.8636,127.706,184.042,255.281,158.146
64.3899,52.4759,41.2832,37.2884,40.8316
11.2746,6.31365,5.21006,4.13467,7.79227
2.75977,0.781448,0.384853,0.0552659,0.939491
24.5634,34.6545,23.8801,36.2509,38.4554
7.74287,13.3038,9.21386,4.57781,6.69946
44.2114,28.4791,20.8749,14.664,23.1198
20.3273,12.2976,7.88075,9.05515,17.634
0.798793,0.225139,0.135283,0.0800665,0.700016
0,0,0,0,0
0,0,0,0,0
362.734,388.619,327.282,300.16,305.491
5.91937,4.36572,1.93308,3.15269,5.49846
22.7528,23.4441,17.9184,9.81019,12.3243
1.90215,0.857067,0.288053,0.054748,0.698307
0,0,0,0,0
16.0364,4.87301,1.355,0.804139,2.68969
11.2422,5.95053,4.90641,5.73985,9.51868
162.179,100.736,63.1252,28.3006,23.4084
110.124,38.0689,15.4567,76.1891,108.132
27.5107,13.713,8.78319,19.1729,26.9213
14.3885,3.78381,1.92371,1.2488,8.26241
5.32349,2.88556,2.2172,2.34533,4.62122
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.131038,0.0325609,0.0433146,0.066977,0.0671559
0.0835965,0.064657,0.0508253,0.0640178,0.0507662
0.0976951,0.0528662,0.0349581,0.0854026,0.0853713
6.30233,5.07831,25.4426,21.2584,7.98111
0.393261,0.312419,0.321155,0.200191,0.272467
0.630997,1.90457,3.70571,0.661616,0.694408
22.6379,25.3636,53.5295,28.5673,18.1979
13.4965,1.55595,0.602271,1.40543,2.38341
6.73082,3.66096,2.92271,2.57549,0.810778
78.77,35.0865,70.2125,154.433,141.038
22.6746,9.52484,5.59969,5.23926,11.6155
2.15078,0.333504,0.306593,0.141517,0.826967
1.18689,0.480107,0.176547,0.0950721,0.530308
70.1578,52.1579,40.974,41.8412,54.8683
74.2185,57.37,44.3307,37.8174,47.6285
88.7885,83.4149,73.781,61.5966,55.6221
88.7885,83.4149,73.781,61.5966,55.6221
17.1055,10.5454,6.29548,4.4884,11.9389
0,0,0,0,0
77.8084,67.3564,60.9357,41.7681,45.1618
66.4324,413.609,429.346,132.224,58.2725
101.469,76.3729,56.1719,36.2631,80.4476
37.602,39.8409,44.267,61.1087,54.9273
8.89262,8.63514,6.07437,4.49578,3.62002
0,0,0,0,0
0,0,0,0,0
2.67438,1.39687,0.387921,0.151272,0.168375
0,0,0,0,0
247.751,219.315,182.978,162.938,182.047
0,0,0,0,0
1250.03,1380.42,1126.39,1214.83,1464.07
3820.66,4038.52,3344.79,2963.29,3140.35
668.572,663.289,588.951,491.712,453.351
0,0,0,0,0
107.057,74.6264,60.585,100.753,145.905
4.55691,1.72399,0.85713,0.557371,2.8314
0,0,0,0,0
1.75747,0.667467,0.377605,0.477077,0.897425
30.3493,10.9896,4.34197,7.33661,12.4129
11.7719,7.84291,4.38412,7.23282,9.54749
11.7719,7.84291,4.38412,7.23282,9.54749
0,0,0,0,0
5.3559,3.08285,2.13894,4.37699,5.05834
4.18166,1.56005,1.23941,19.3365,13.3923
9.05795,7.4592,11.3121,9.08148,8.41451
1.80512,1.06069,0.948019,1.51697,3.40943
0,0,0,0,0
0,0,0,0,0
17.3193,15.644,18.9822,42.1338,40.6448
17.3193,15.644,18.9822,42.1338,40.6448
34.591,28.7053,27.6668,47.8299,61.3539
55.678,43.3936,42.0609,54.8923,65.0537
0,0,0,0,0
3.57096,5.23207,12.8108,17.8278,8.85504
1.29661,0.477108,0.283409,0.174421,0.833927
17.4533,14.7824,11.5592,11.3562,13.3064
32.6105,39.648,27.0148,43.8107,34.8944
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.364017,0.609608,0.498149,0.536517,0.142508
3.63631,2.40919,1.17808,0.355268,0.916691
0,0,0,0,0
3.19493,0.531915,0.402701,0.526657,0.658301
9.77187,6.29618,4.64049,3.70812,7.25143
13.5511,8.80525,7.35886,4.31947,3.70512
0,0,0,0,0
22.8061,12.8189,8.666,3.68171,7.34302
24.6265,14.5745,8.68851,6.23846,16.6708
9.49951,5.19129,3.51028,4.03551,9.97432
48.9805,38.4202,29.3723,21.4839,20.4875
0,0,0,0,0
1.81434,1.04773,0.428083,0.268948,0.469445
25.5132,19.4247,17.7503,19.0832,24.7924
1.06769,0.137964,0.126832,0,0.203187
0.838496,1.04015,1.37456,1.19078,0.649682
0,0,0,0,0
38.7824,26.7876,19.8032,12.4875,14.6715
17.4108,11.994,7.64913,5.08319,8.52011
0,0,0,0,0
16.5046,14.5069,12.4493,19.4863,20.371
14.061,18.501,20.2114,15.9577,13.7809
14.061,18.501,20.2114,15.9577,13.7809
11.9705,5.71189,4.70172,8.18735,10.2073
0,0,0,0,0
0,0,0,0,0
1.42018,1.09692,0.29794,0.345571,0.367158
0,0,0,0,0
0.0757539,0.0294236,0.0286933,0.0132919,0.0294677
31.9665,21.0731,6.10065,36.3927,50.32
15.9952,57.525,75.0243,30.0702,11.745
60.6449,41.4371,30.5073,37.3933,60.1264
0,0,0,0,0
7.71764,3.97479,2.6325,0.634757,1.2589
66.2555,57.314,52.2306,58.1687,92.2511
39.889,23.8875,16.9427,22.7161,43.081
34.9459,18.0389,14.5774,20.9158,39.8177
2973.17,3616.39,2777.07,2320.22,2514.2
99.0018,81.3545,60.823,53.3949,57.2585
0,0,0,0,0
73.0332,46.8896,37.5611,38.6624,51.4504
100.084,69.6997,51.6576,57.3327,75.6203
108.59,95.4515,79.3313,68.0173,68.2228
15.4027,5.35538,1.69767,2.10269,6.70212
48.4425,46.0567,37.2066,28.5951,25.2486
33.9507,25.8987,29.2605,82.9593,58.945
30.2122,16.4045,13.8277,42.6303,61.5118
67.8234,63.5467,52.379,42.3981,48.9147
0,0,0,0,0
0.327282,0.253744,0.233269,0.150742,0.053386
241.681,97.7341,56.4517,308.954,210.155
140.141,117.902,101.714,193.175,200.064
140.141,117.902,101.714,193.175,200.064
6.95714,4.17953,2.34617,0.769048,1.16727
21.0088,34.4715,35.1262,58.9834,28.0163
0.284384,0.240529,0.265345,0.0714454,0.455451
3.31308,2.36458,1.31979,0.543493,1.02163
177.314,103.829,59.9456,41.313,59.4886
8.22469,2.50669,1.00061,0.849075,3.36558
14.5426,6.90108,2.30793,6.55021,8.76705
0,0,0,0,0
0,0,0,0,0
61.0108,20.507,6.77218,4.37627,9.42495
0,0,0,0,0
62.6028,32.8181,22.4016,10.3837,10.2694
19.6442,12.0265,11.5267,8.94264,11.7369
0,0,0,0,0
2.18724,0.94589,0.699177,0.40499,1.57324
108.215,75.6923,58.3539,37.6711,39.3797
7.3751,6.86662,3.51051,1.76299,5.01703
7.3751,6.86662,3.51051,1.76299,5.01703
0,0,0,0,0
0.381875,0.129195,0.0890774,0,0.0339771
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7.00356,6.76516,3.93175,5.00963,8.37025
10.5293,7.36214,4.60758,3.68029,7.54289
0,0,0,0,0
1.76361,0.804709,0.256331,0.477821,5.12746
118.946,59.3601,18.7551,109.451,153.139
6.44924,6.00019,4.58352,25.9083,70.7702
33.6568,28.214,25.1187,33.9313,48.9422
0.0238148,0.066478,0,0,0.023308
0.0238148,0.066478,0,0,0.023308
0.0238148,0.066478,0,0,0.023308
12.0749,5.82587,4.204,2.33626,4.89849
5.16811,3.95162,1.47343,7.25053,40.901
14.1533,13.1678,12.4792,13.1383,13.2103
0,0,0,0,0
165.449,93.846,73.8335,112.686,176.974
3.24001,0.596071,0.266158,0.0505867,0.465805
4.50078,3.29646,1.93841,1.11736,3.21783
0,0,0,0,0
5.98272,5.0058,3.77766,3.84669,3.57611
4.60964,2.64535,1.7318,1.11118,3.92124
0.460022,0.202733,0.786912,0.512972,0.236964
7.56146,4.32013,3.42897,3.22559,5.71182
18.014,12.7157,8.93012,9.37024,9.64858
4.60442,2.34858,0.846357,0.297647,2.23345
0,0,0,0,0
21.7332,10.5752,5.5309,23.5512,23.6848
178.122,174.96,157.939,159.145,187.653
8.21584,5.67163,4.01364,3.24544,6.38128
5.48493,4.50452,4.31479,7.76599,8.6819
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2.67434,0.531445,0.399732,0.478355,2.3633
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1.35202,0.817625,0.260186,0.280226,0.430056
29.7842,21.6166,18.1435,8.56464,2.36367
0,0,0,0,0
6.05923,14.8887,32.7091,31.2469,11.7668
5.15828,3.80409,3.01675,3.35823,5.41471
5.51401,1.39591,1.09078,1.10568,1.35831
5.51401,1.39591,1.09078,1.10568,1.35831
2.75571,0.899888,0.655576,2.47124,4.0188
2.16197,0.605495,0.248499,0.0430241,0.511842
8.38316,4.5481,2.90431,3.12464,5.50755
10.9232,8.74103,5.40242,7.031,7.47021
0,0,0,0,0
1.07353,0.368599,0.185825,0.0588638,0.100065
7.92134,3.55456,1.08925,0.656958,3.31549
164.356,105.339,80.9216,82.0827,108.947
0,0,0,0,0
90.2635,64.3762,60.3954,56.0132,47.3676
10.3359,6.99364,6.37389,4.11888,3.96393
0,0,0,0,0
21.8246,15.7854,14.7428,16.038,22.9552
21.8246,15.7854,14.7428,16.038,22.9552
67.8234,63.5467,52.379,42.3981,48.9147
87.1937,93.2584,89.2787,83.0867,91.9971
33.0129,27.2469,20.6174,16.8001,15.3661
0,0,0,0,0
0,0,0,0,0
185.934,138.512,85.8637,19.1879,2.20726
19.8548,13.2128,9.96537,4.22795,3.12509
35.3321,22.2415,16.4618,19.7223,29.6401
9.97349,5.21689,3.01404,2.15392,5.71574
280.436,264.791,235.151,192.616,203.298
0,0,0,0,0
0,0,0,0,0
62.0975,25.1475,15.8614,17.6828,63.3407
143.571,118.733,89.7918,90.5144,136.388
2.35872,1.03629,1.17682,1.20711,2.56503
17.8075,32.3442,37.5718,47.471,67.6337
1.94375,0.969736,0.836839,0.505104,0.704769
93.8599,98.5405,99.6902,97.3397,102.578
0,0,0,0,0
2.71435,0.588432,0.525924,0.501696,1.78825
27.1238,18.5042,14.8154,11.2746,10.9384
24.8849,19.5732,15.526,25.7288,40.553
11.4088,6.36864,5.82275,4.2727,8.15481
0,0,0,0,0
0,0,0,0,0
1.1426,0.167331,0.0542925,0.0779655,0.486661
3.09863,1.62162,0.927588,0.570875,3.29804
34.4819,32.43,23.5705,38.2046,40.3574
0,0,0,0,0
0.121258,0.507667,0.362991,0.167549,0.0890079
34.3301,37.878,56.6032,173.77,177.017
0,0,0,0,0
15.3666,9.45636,6.32241,8.31279,15.9243
557.486,515.592,461.621,433.168,406.716
4.63322,1.53484,3.72262,33.465,38.5442
0.11975,0.155977,0.153633,0.286807,0.351604
7.10925,3.44845,6.23644,15.9523,14.689
23.4691,30.9087,39.8786,67.8841,77.9948
9.82645,5.97414,2.70443,8.60375,19.1394
0,0,0,0,0
8.88919,10.9649,9.39539,7.49436,7.77815
0,0,0,0,0
3.65643,3.86699,2.90396,4.80485,5.72578
1.84227,0.33694,0.0404024,0.0580189,0.261984
0,0,0,0,0
0,0,0,0,0
1.73917,0.340464,0.264917,0.199062,0.486634
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.843631,0.289093,0.279302,0.289578,0.772897
36.0502,12.5341,4.75791,5.83038,13.2867
2.93874,1.29193,0.560425,0.775076,2.42124
5.26702,1.99641,1.13759,2.17271,5.53677
53.9726,65.4002,76.0532,133.576,133.686
28.6103,39.4319,64.3272,49.1655,30.8223
133.648,165.883,142.385,196.782,245.765
43.3874,24.562,33.0567,82.4436,78.2462
43.3874,24.562,33.0567,82.4436,78.2462
0,0,0,0,0
50.7069,49.2528,39.7717,41.2797,53.7167
0,0,0,0,0
7.44403,3.03694,1.39594,0.953413,1.12985
0.0434223,0.605983,1.11417,1.51998,3.39985
0,0,0,0,0
7.52604,8.87616,18.306,20.1025,6.40748
4.923,5.00961,10.9871,16.6871,7.60376
2.61739,1.50197,1.83014,3.04024,3.44986
8.34707,2.72223,2.34904,2.57957,3.26777
3.01828,0.734683,0.840498,3.84724,5.1524
72.3715,97.7744,150.232,193.424,177.704
5.62626,23.6363,9.2118,11.4607,8.83338
3.18941,6.92392,2.10391,3.78579,3.31016
3.18941,6.92392,2.10391,3.78579,3.31016
0,0,0,0,0
11.6566,4.06854,1.67391,2.90567,9.18087
23.1204,17.6564,11.5872,16.0637,14.766
11.2461,7.42021,2.34079,4.34649,7.55324
3.14349,1.13296,1.04154,9.33929,9.89498
0.604966,0.437187,0.475445,0.549422,0.583192
0,0,0,0,0
12.5236,8.33722,7.50742,8.96525,8.62668
9.40461,21.3665,26.9631,19.9223,11.9968
16.6776,9.40019,13.4888,22.2539,29.7611
36.8873,29.9957,18.2036,21.5081,25.1537
2.34552,1.13963,0.68826,1.22514,2.84397
2.34552,1.13963,0.68826,1.22514,2.84397
2.9468,1.30616,0.748014,2.07288,4.36848
5.78032,4.00014,7.69453,7.26276,2.83546
0.216716,0.292651,0.102679,0.141733,0.157417
0,0,0,0,0
0,0,0,0.0999701,0.42486
13.1394,10.347,6.90394,10.9057,15.4053
6.66439,2.8836,1.34779,0.54435,1.46633
1.084,0.462909,1.03448,2.32597,1.19359
13.9502,4.36671,2.67624,7.14585,11.8031
0,0,0,0,0
0,0,0,0,0
11.1591,14.4847,21.3465,26.8316,12.1547
4.74427,2.66134,2.26757,2.82784,4.77987
12.1478,6.98446,5.70058,7.97694,14.4028
72.9733,118.789,162.896,135.144,85.9095
0,0,0,0,0
2.90395,1.31624,0.912827,0.457271,0.971672
28.1266,55.3511,92.7056,467.717,1236.65
71.8859,33.7949,19.5948,65.4186,117.832
73.4797,82.2176,80.8108,63.0683,53.5528
0,0,0,0,0
2.64203,1.01005,0.650158,0.438675,1.88579
3.66065,0.795325,0.56668,0.663679,1.05806
44.7068,50.3987,45.3231,15.6246,5.88168
12.0654,3.89449,2.8168,3.43069,4.30773
26.1357,18.3058,17.6269,30.5415,47.0374
26.8004,15.3559,15.8478,176.254,516.161
34.3905,20.559,15.2261,50.5986,128.465
8.26884,4.01576,2.09535,4.19752,15.2976
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
33.4319,43.1724,43.2157,31.7135,19.6384
14.8272,11.0359,8.25203,12.2734,16.5555
16.5781,18.5009,15.2269,10.2686,5.71481
103.481,82.0821,68.7327,62.9272,72.2094
67.614,82.568,77.4129,60.8525,83.7223
9.6777,6.93647,5.52499,1.98334,1.4728
79.3914,65.8494,55.071,65.7722,80.9111
13.0363,7.57857,6.1735,6.72141,10.0347
10.95,7.4852,5.32722,6.59955,10.372
42.0595,48.0721,45.3911,37.7405,30.502
163.188,125.151,101.16,82.1016,99.8295
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
57.1755,51.8373,50.8836,77.6986,107.074
134.165,97.6535,73.7753,75.2152,140.26
49.3228,38.1567,35.9613,44.9591,54.5226
50.8338,41.2402,37.2695,31.3168,37.9393
0,0,0,0,0
98.9649,96.2551,93.8021,107.067,128.272
0,0,0,0,0
0,0,0,0,0
20.2049,13.0512,8.17977,15.1734,24.1065
9.4748,7.42985,7.32234,2.64955,2.38452
284.453,242.621,228.489,250.813,281.423
2.95181,1.26329,1.71678,0.978888,1.09782
1430.44,1458,1256.26,1167.13,1215.49
1430.44,1458,1256.26,1167.13,1215.49
43.779,34.3569,0.00426155,0.00397266,0.00737106
43.779,34.3569,0.00426155,0.00397266,0.00737106
7.29317,3.7655,2.46772,2.06716,1.64722
62.3825,54.9368,43.0218,44.1557,46.0017
6.67438,4.38525,2.07725,0.729174,1.54945
332.754,183.079,118.574,169.688,308.416
0.985281,0.288154,0.165963,0.110312,0.132608
0,0,0,0,0
0.106473,0.0495297,0.113833,0.0735601,0.0260518
4.1558,2.90523,2.82398,5.79709,6.72052
5.46858,2.05295,1.32555,1.50766,4.40507
71.1518,52.9783,47.1902,65.0667,83.4371
1.35988,0.506078,0.310161,0.417562,0.798563
2.89227,1.70159,1.67342,3.6438,5.45329
3.12367,0.916077,0.0871198,0.18766,0.93045
5.32678,4.34634,2.75308,1.39072,1.4776
36.9938,14.2337,7.2938,6.74915,16.7514
0,0,0,0,0
46.1706,24.6167,18.5231,11.2531,15.5242
55.874,51.42,42.764,50.9117,54.2699
35.8917,24.5426,20.6478,21.6339,31.2796
0,0,0,0,0
69.8964,64.8204,50.5933,52.2466,51.9787
101.355,99.6561,83.909,71.2837,65.0611
60.2159,28.4992,17.5328,18.0892,21.5675
52.1748,51.0508,61.2465,89.5897,99.8337
0,0,0,0,0
71.0842,55.9458,42.6644,42.8748,43.5924
0,0,0,0,0
3.30907,0.678349,0.215866,0.284157,1.50954
94.0887,47.1463,37.4215,75.6171,94.3322
15.0483,0.000116349,21.1705,17.1286,25.0241
15.0483,0.000116349,21.1705,17.1286,25.0241
15.0483,0.000116349,21.1705,17.1286,25.0241
15.0483,0.000116349,21.1705,17.1286,25.0241
0,0,0,0,0
18.9933,25.5739,88.2037,85.0517,38.3155
54.7673,43.545,39.4952,57.0982,75.8381
0,0,0,0,0
77.592,70.625,58.6368,61.3254,89.2264
1.36196,0.760279,0.501796,0.096508,0.0410147
267.705,196.079,158.846,106.436,75.7051
0,0,0,0,0
0,0,0,0,0
8.03764,6.25039,5.16893,2.84692,2.65079
10.8333,16.8566,15.9784,11.7483,10.1533
1.09154,1.60348,2.23571,2.85773,3.82343
0.144372,0.204008,0.0867159,0.18865,0.22394
34.5924,18.8263,11.5863,14.9992,27.938
4.98436,4.68391,3.36336,2.51492,1.00507
2.93637,0.800242,0.34519,0.0975792,1.13137
0,0,0,0,0
3.9612,1.34734,0.947184,0.431596,1.50073
27.7303,18.7608,14.2208,8.82396,5.26474
3340.1,1648.12,770.703,1088.28,1647.96
7.40226,1.78248,0.638434,3.94992,11.3237
53.3992,34.2231,23.878,22.038,38.425
16.0013,14.6596,10.7575,9.39754,8.48006
0,0,0,0,0
0,0,0,0,0
0.69449,0.0471571,0.0279025,0.0151746,0.093562
5.14935,4.09567,5.27644,5.60843,3.35984
3.98991,1.27013,1.26069,9.01397,10.5891
3.98991,1.27013,1.26069,9.01397,10.5891
0,0,0,0,0
2.30004,1.11682,1.02546,5.38967,4.23345
2.30004,1.11682,1.02546,5.38967,4.23345
2.30004,1.11682,1.02546,5.38967,4.23345
0.0183675,0,0.0157597,0,0
0.0183675,0,0.0157597,0,0
0.0183675,0,0.0157597,0,0
41.06,41.3897,63.1553,71.8019,72.6671
0,0,0,0,0
32.3112,31.6579,32.003,38.3619,45.2232
0,0,0,0,0
35.4943,27.4506,19.2146,15.7225,33.6143
19.6213,12.6528,10.1289,9.53434,19.5296
0,0,0,0,0
1.91452,0.531706,0.171081,0.236902,0.783069
17.2073,9.65631,5.87915,8.21897,29.6278
9.2212,69.9727,82.013,14.1948,5.62185
5.74896,1.33717,0.754324,0.857556,2.76535
2.27397,1.84723,1.29177,0.828508,1.27887
3.20949,1.43467,2.73436,2.00553,1.98622
8.32224,5.31768,4.21708,4.45509,9.15942
11.727,8.83884,6.25292,5.33292,8.68069
5.74724,3.06199,2.01666,3.84621,4.66339
26.6886,18.9688,14.6804,11.5612,9.66169
136.837,368.294,489.217,413.746,181.197
1.15719,0.698969,0.411415,1.69406,6.95963
1.15719,0.698969,0.411415,1.69406,6.95963
1.15719,0.698969,0.411415,1.69406,6.95963
20.7454,13.5057,7.06435,10.8972,12.6963
138.188,101.072,70.5325,49.7852,54.0676
2.99715,1.5863,2.36401,2.82429,2.1854
9.15598,9.56702,10.931,13.0371,11.1515
2.58704,2.36092,2.97374,2.42865,3.14482
0,0,0,0,0
9.34478,3.53618,3.98508,11.7713,11.2838
2.18002,1.49777,1.29563,14.0315,23.3166
11.6903,4.83634,1.62956,1.04004,1.7496
2.9388,1.65652,0.815206,0.658495,2.03411
0.335524,0.358986,0.200881,0.0772688,0.0820957
0,0,0,0,0
0,0,0,0,0
88.4608,86.1848,75.5977,71.4029,77.6909
70.1105,49.5721,38.5161,33.1255,53.7353
29.645,21.8222,21.4236,29.809,48.0026
11.1379,16.3004,16.1387,10.9772,9.40385
116.44,87.1251,69.7367,68.6948,106.628
15.6307,10.536,7.26439,3.33118,9.10432
11.1839,1.48261,0.35441,0.541226,0.528629
18.3447,1.16895,0.302083,1.6552,0.970909
212.26,258.078,294.796,974.177,2297.49
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.541671,0.1069,0.0997036,0.158764,0.225145
4.47612,1.9293,0.497478,1.77045,4.13335
2.98441,16.0625,32.6618,6.00085,0.753779
8.82245,6.91386,4.63895,5.30445,14.2016
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3.6139,2.01077,1.30305,1.20759,3.53699
30.6449,22.3762,17.6868,15.2698,26.1887
5.30984,2.89654,2.04204,1.16124,3.04706
31.0001,15.9904,25.7628,237.161,932.517
274.302,418.463,415.77,344.412,367.978
26.3152,23.7015,20.9044,19.1908,28.7048
14.805,11.1762,8.56195,4.9019,6.29098
2.25561,0.950907,0.331584,0.45452,1.17279
11.2006,6.1958,4.52006,3.91324,6.13177
40.567,24.5904,17.8925,19.3738,27.4581
40.567,24.5904,17.8925,19.3738,27.4581
0,0,0,0,0
16.9517,8.96585,7.32401,7.77683,11.5204
26.8582,16.5043,15.8279,17.0117,19.6868
0.73306,0.36066,0.484585,0.12361,0.0729619
6.177,3.39455,2.40891,1.23826,6.01422
4.9775,3.45591,2.54164,2.05305,3.92634
2.27088,2.10365,1.58008,0.979031,1.70701
0,0,0,0,0
0,0,0,0,0
4.99862,2.77056,2.06185,3.91881,7.14753
2.36109,2.26534,1.19904,0.33984,0.505497
7.38048,3.81024,2.26651,4.55937,8.55234
0,0,0,0,0
16.7048,6.84948,6.56847,10.4653,16.075
3.39798,1.0961,0.572772,0.137086,0.631148
3.93724,3.1398,3.07147,3.30803,2.58308
0.553859,0.128824,0.0592143,0.063775,0.271036
29.453,20.3635,21.6616,34.7527,40.4279
165.698,40.6511,10.581,7.09319,13.087
